file,title,file_caption_en,file_caption_nl,depicts_P180,depicts_P180_label_en,depicts_P180_description_en,depicts_P180_label_nl,depicts_P180_description_nl,categories,wikidata_usage,wikidata_label
https://commons.wikimedia.org/entity/M83032322,File:Onze Afgevaardigden (1901) - Piet Nolting.jpg,"Portrait of Piet Nolting, Dutch politician (1852-1923)","Portret van Piet Nolting, Nederlands politicus (1852-1923)",Q2294846,Piet Nolting,Dutch politician (1852-1923),Piet Nolting,Nederlands politicus (1852-1923),Onze Afgevaardigden (1901); Piet Nolting,Q2294846,Piet Nolting
https://commons.wikimedia.org/entity/M83032456,File:Onze Afgevaardigden (1901) - Piet van Vliet.jpg,"Portrait of Piet van Vliet, politician (1858-1941)","Portret van Piet van Vliet, Nederlands politicus (1858-1941)",Q13137453,Piet van Vliet,politician (1858-1941),Pieter van Vliet,Nederlands politicus (1858-1941),Onze Afgevaardigden (1901); Piet van Vliet,,
https://commons.wikimedia.org/entity/M83032204,File:Onze Afgevaardigden (1901) - Pieter Christiaan Jacobus Hennequin.jpg,"Portrait of Pieter Christiaan Jacobus Hennequin, Dutch politician (1852-1912)","Portret van Pieter Christiaan Jacobus Hennequin, Nederlands politicus (1852-1912)",Q2063347,Pieter Christiaan Jacobus Hennequin,Dutch politician (1852-1912),Pieter Christiaan Jacobus Hennequin,Nederlands politicus (1852-1912),Onze Afgevaardigden (1901); Pieter Christiaan Jacobus Hennequin,,
https://commons.wikimedia.org/entity/M83031971,File:Onze Afgevaardigden (1901) - Pieter Cornelis 't Hooft.jpg,"Portrait of Pieter Cornelis 't Hooft, Dutch politician (1849-1921)","Portret van Pieter Cornelis 't Hooft, Nederlandsd politicus (1849-1921)",Q2595451,Pieter Cornelis 't Hooft,Dutch politician (1849-1921),Pieter Cornelis 't Hooft,Nederlandsd politicus (1849-1921),Onze Afgevaardigden (1901); Pieter Cornelis 't Hooft,,
https://commons.wikimedia.org/entity/M83032371,File:Onze Afgevaardigden (1901) - Pieter Rink.jpg,"Portrait of Pieter Rink, Dutch politician (1851-1941)","Portret van Pieter Rink, Nederlands politicus (1851-1941)",Q5727733,Pieter Rink,Dutch politician (1851-1941),Pieter Rink,Nederlands politicus (1851-1941),Onze Afgevaardigden (1901); Pieter Rink,,
https://commons.wikimedia.org/entity/M83031935,File:Onze Afgevaardigden (1901) - Rembt Tobias Hugo Petrus Liebrecht Alexander Boneval Faure.jpg,"Portrait of Rembt Tobias Hugo Petrus Liebrecht Alexander Boneval Faure, Dutch jurist and university teacher (1826-1909)","Portret van Rembt Tobias Hugo Petrus Liebrecht Alexander Boneval Faure, Nederlands jurist, politicus en rector (1826-1909)",Q14906465,Rembt Tobias Hugo Petrus Liebrecht Alexander Boneval Faure,Dutch jurist and university teacher (1826-1909),Rembt Tobias Hugo Petrus Liebrecht Alexander van Boneval Faure,"Nederlands jurist, politicus en rector (1826-1909)",Onze Afgevaardigden (1901); Rembt Tobias Hugo Pieter Liebrecht Alexander van Boneval Faure,,
https://commons.wikimedia.org/entity/M83032436,File:Onze Afgevaardigden (1901) - Rienk van Veen.jpg,"Portrait of Rienk van Veen, Dutch lawyer and politician (1865-1929)","Portret van Rienk van Veen, Nederlands advocaat (1865-1929)",Q3182874,Rienk van Veen,Dutch lawyer and politician (1865-1929),Rienk van Veen,Nederlands advocaat (1865-1929),Onze Afgevaardigden (1901); Rienk van Veen,,
https://commons.wikimedia.org/entity/M83032286,File:Onze Afgevaardigden (1901) - Rudolf Pieter Mees.jpg,"Portrait of Rudolf Pieter Mees, politician (1834-1915)","Portret van Rudolf Pieter Mees, liberaal Tweede Kamerlid (1834-1915)",Q27305547,Rudolf Pieter Mees,politician (1834-1915),Rudolf Pieter Mees R.Azn.,liberaal Tweede Kamerlid (1834-1915),Onze Afgevaardigden (1901); Rudolf Pieter Mees,Q27305547,Rudolf Pieter Mees
https://commons.wikimedia.org/entity/M83032189,File:Onze Afgevaardigden (1901) - Schelto van Heemstra.jpg,"Portrait of Schelto van Heemstra, Dutch politician (1842-1911)","Portret van Schelto van Heemstra, Nederlands politicus (1842-1911)",Q1901247,Schelto van Heemstra,Dutch politician (1842-1911),Schelto van Heemstra,Nederlands politicus (1842-1911),Onze Afgevaardigden (1901); Schelto van Heemstra,,
https://commons.wikimedia.org/entity/M83032092,File:Onze Afgevaardigden (1901) - Simon van Velzen.jpg,"Portrait of Simon van Velzen, politician (1835-1913)","Portret van Simon van Velzen, politicus (1835-1913)",Q4317860,Simon van Velzen,politician (1835-1913),Simon van Velzen,politicus (1835-1913),Onze Afgevaardigden (1901); Simon van Velzen,,
https://commons.wikimedia.org/entity/M83032063,File:Onze Afgevaardigden (1901) - Sjoerd Vening Meinesz.jpg,"Portrait of Sjoerd Vening Meinesz, Dutch journalist and politician (1833-1909)","Portret van Sjoerd Vening Meinesz, Nederlands journalist (1833-1909)",Q2019259,Sjoerd Vening Meinesz,Dutch journalist and politician (1833-1909),Sjoerd Vening Meinesz,Nederlands journalist (1833-1909),Onze Afgevaardigden (1901); Sjoerd Vening Meinesz,,
https://commons.wikimedia.org/entity/M83032475,File:Onze Afgevaardigden (1901) - Stephanus Martinus van Wijck.jpg,"Portrait of Stephanus Martinus van Wijck, Dutch politician (1850-1904)","Portret van Stephanus Martinus van Wijck, Eerste Kamerlid van 26 juni 1899 tot 17 september 1901 Rooms-Katholieken (1850-1904)",Q20857396,Stephanus Martinus van Wijck,Dutch politician (1850-1904),Stephanus Martinus van Wijck,Eerste Kamerlid van 26 juni 1899 tot 17 september 1901 Rooms-Katholieken,Onze Afgevaardigden (1901); Stephanus Martinus van Wijck,Q20857396,Stephanus Martinus van Wijck
https://commons.wikimedia.org/entity/M83032421,File:Onze Afgevaardigden (1901) - Syb Talma.jpg,"Portrait of Syb Talma, Dutch politician (1864-1916)","Portret van Syb Talma, Nederlands politicus (1864-1916)",Q2398838,Syb Talma,Dutch politician (1864-1916),Syb Talma,Nederlands politicus (1864-1916),Onze Afgevaardigden (1901); Syb Talma,,
https://commons.wikimedia.org/entity/M83032184,File:Onze Afgevaardigden (1901) - Theo Heemskerk.jpg,"Portrait of Theo Heemskerk, Dutch politician (1852-1932)","Portret van Theo Heemskerk, Nederlands politicus, premier (1852-1932)",Q663299,Theo Heemskerk,Dutch politician (1852-1932),Theo Heemskerk,"Nederlands politicus, premier (1852-1932)",Onze Afgevaardigden (1901); Theo Heemskerk,,
https://commons.wikimedia.org/entity/M83032242,File:Onze Afgevaardigden (1901) - Theodore Matthieu Ketelaar.jpg,"Portrait of Theodore Matthieu Ketelaar, Dutch politician (1864-1936)","Portret van Theodore Matthieu Ketelaar, Nederlands politicus (1864-1936)",Q1989016,Theodore Matthieu Ketelaar,Dutch politician (1864-1936),Theodore Matthieu Ketelaar,Nederlands politicus (1864-1936),Onze Afgevaardigden (1901); Theodore Ketelaar,,
https://commons.wikimedia.org/entity/M83032067,File:Onze Afgevaardigden (1901) - Theodorus Pieter Viruly.jpg,"Portrait of Theodorus Pieter Viruly, Dutch politician and entrepreneur (1822-1902)","Portret van Theodorus Pieter Viruly, Nederlands ondernemer en politicus (1822-1902)",Q4378963,Theodorus Pieter Viruly,Dutch politician and entrepreneur (1822-1902),Theodorus Pieter Viruly,Nederlands ondernemer en politicus (1822-1902),Onze Afgevaardigden (1901); Theodorus Pieter Viruly,,
https://commons.wikimedia.org/entity/M83032415,File:Onze Afgevaardigden (1901) - Victor de Stuers.jpg,"Portrait of Victor de Stuers, Dutch politician (1843-1916)","Portret van Victor de Stuers, Nederlands rijksambtenaar en Tweede Kamerlid (1843-1916)",Q2125168,Victor de Stuers,Dutch politician (1843-1916),Victor de Stuers,Nederlands rijksambtenaar en Tweede Kamerlid (1843-1916),Onze Afgevaardigden (1901); Victor Eugène Louis de Stuers,,
https://commons.wikimedia.org/entity/M83032214,File:Onze Afgevaardigden (1901) - Vincent van den Heuvel.jpg,"Portrait of Vincent van den Heuvel, Dutch politician (1854-1920)","Portret van Vincent van den Heuvel, Nederlands politicus (1854-1920)",Q3155265,Vincent van den Heuvel,Dutch politician (1854-1920),Vincent van den Heuvel,Nederlands politicus (1854-1920),Onze Afgevaardigden (1901); Vincent van den Heuvel,,
https://commons.wikimedia.org/entity/M83032332,File:Onze Afgevaardigden (1901) - W.C.J. Passtoors.jpg,"Portrait of Willem Caspar Joseph Passtoors, Dutch politician (1856-1916)","Portret van Willem Caspar Joseph Passtoors, Nederlands politicus (1856-1916)",Q19802080,Willem Caspar Joseph Passtoors,Dutch politician (1856-1916),Willem Caspar Joseph Passtoors,Nederlands politicus (1856-1916),Onze Afgevaardigden (1901); W.C.J. Passtoors,,
https://commons.wikimedia.org/entity/M83032038,File:Onze Afgevaardigden (1901) - Wilco Rengers.jpg,"Portrait of Wilco Rengers, politician (1835-1916)","Portret van Wilco Rengers, Nederlands liberaal politicus (1835-1916)",Q2411786,Wilco Rengers,politician (1835-1916),Wilco Julius van Welderen baron Rengers,Nederlands liberaal politicus (1835-1916),Onze Afgevaardigden (1901); Wilco Rengers,,
https://commons.wikimedia.org/entity/M83032155,File:Onze Afgevaardigden (1901) - Wilhelmus Jacobus Mattheüs Christianus Friesen.jpg,Portrait of Wilhelmus Jacobus MattheÃ¼s Christianus Friesen (1846-1923),Portret van Wilhelmus Jacobus MattheÃ¼s Christianus Friesen (1846-1923),Q20970356,Wilhelmus Jacobus Mattheüs Christianus Friesen,Dutch politician (1846-1923),Wilhelmus Jacobus Mattheüs Christianus Friesen,Nederlands politicus (1846-1923),Onze Afgevaardigden (1901); Wilhelmus Jacobus Mattheüs Christianus Friesen,Q20970356,Wilhelmus Jacobus Mattheüs Christianus Friesen
https://commons.wikimedia.org/entity/M83031925,File:Onze Afgevaardigden (1901) - Willem Carel Antoon Alberda van Ekenstein.jpg,"Portrait of Willem Carel Antoon Alberda van Ekenstein, politician (1825-1903)","Portret van Willem Carel Antoon Alberda van Ekenstein, Nederlands politicus (1825-1903)",Q15884002,Willem Carel Antoon Alberda van Ekenstein,politician (1825-1903),Willem Carel Antoon Alberda van Ekenstein,Nederlands politicus (1825-1903),Onze Afgevaardigden (1901); Willem Carel Antoon Alberda van Ekenstein,,
https://commons.wikimedia.org/entity/M83031946,File:Onze Afgevaardigden (1901) - Willem Cornelis Johannes Josephus Cremers.jpg,"Portrait of Willem Cornelis Johannes Josephus Cremers, Dutch jurist and politician (1818-1906)","Portret van Willem Cornelis Johannes Josephus Cremers, Nederlands politicus (1818-1906)",Q2701098,Willem Cornelis Johannes Josephus Cremers,Dutch jurist and politician (1818-1906),Willem Cornelis Johannes Josephus Cremers,Nederlands politicus (1818-1906),Onze Afgevaardigden (1901); Willem Cornelis Johannes Josephus Cremers,Q2701098,Willem Cornelis Johannes Josephus Cremers
https://commons.wikimedia.org/entity/M83032194,File:Onze Afgevaardigden (1901) - Willem Helsdingen.jpg,"Portrait of Willem Helsdingen, Dutch politician (1850-1921)","Portret van Willem Helsdingen, Nederlands politicus (1850-1921)",Q2055821,Willem Helsdingen,Dutch politician (1850-1921),Willem Helsdingen,Nederlands politicus (1850-1921),Onze Afgevaardigden (1901); Willem Helsdingen,,
https://commons.wikimedia.org/entity/M83032089,File:Onze Afgevaardigden (1901) - Willem Henricus Jacobus Theodorus van Basten Batenburg.jpg,"Portrait of Willem Henricus Jacobus Theodorus van Basten Batenburg, Dutch politician (1862-1936)","Portret van Willem Henricus Jacobus Theodorus van Basten Batenburg, Nederlands politicus (1862-1936)",Q3209491,Willem Henricus Jacobus Theodorus van Basten Batenburg,Dutch politician (1862-1936),Willem Henricus Jacobus Theodorus van Basten Batenburg,Nederlands politicus (1862-1936),Onze Afgevaardigden (1901); Willem Henricus Jacobus Theodorus van Basten Batenburg,,
https://commons.wikimedia.org/entity/M83031975,File:Onze Afgevaardigden (1901) - Willem Hovy.jpg,"Portrait of Willem Hovy, Dutch politician and brewer (1840-1915)","Portret van Willem Hovy, Nederlands ondernemer, filantroop en politicus (1840-1915)",Q5110017,Willem Hovy,Dutch politician and brewer (1840-1915),Willem Hovy,"Nederlands ondernemer, filantroop en politicus (1840-1915)",Onze Afgevaardigden (1901); Willem Hovy,,
https://commons.wikimedia.org/entity/M83032318,File:Onze Afgevaardigden (1901) - Willem Hubert Nolens.jpg,"Portrait of Willem Hubert Nolens, Dutch politician (1860-1931)","Portret van Willem Hubert Nolens, Nederlands politicus (1860-1931)",Q944997,Willem Hubert Nolens,Dutch politician (1860-1931),Willem Hubert Nolens,Nederlands politicus (1860-1931),Onze Afgevaardigden (1901); Willem Hubert Nolens,,
https://commons.wikimedia.org/entity/M83031994,File:Onze Afgevaardigden (1901) - Willem Merkelbach.jpg,"Portrait of Willem Merkelbach, Dutch politician (1837-1911)","Portret van Willem Merkelbach, Nederlands politicus (1837-1911)",Q2194472,Willem Merkelbach,Dutch politician (1837-1911),Willem Merkelbach,Nederlands politicus (1837-1911),Onze Afgevaardigden (1901); Willem Merkelbach,,
https://commons.wikimedia.org/entity/M83032303,File:Onze Afgevaardigden (1901) - Willem Mutsaers.jpg,"Portrait of Willem Mutsaers, Dutch politician (1833-1907)","Portret van Willem Mutsaers, Nederlands politicus (1833-1907)",Q2189471,Willem Mutsaers,Dutch politician (1833-1907),Willem Mutsaers,Nederlands politicus (1833-1907),Onze Afgevaardigden (1901); Willem Mutsaers,,
https://commons.wikimedia.org/entity/M83032020,File:Onze Afgevaardigden (1901) - Willem Prinzen.jpg,"Portrait of Willem Prinzen, Dutch politician (1847-1919)","Portret van Willem Prinzen, Nederlands politicus (1847-1919)",Q5466641,Willem Prinzen,Dutch politician (1847-1919),Willem Prinzen,Nederlands politicus (1847-1919),Onze Afgevaardigden (1901); Willem Prinzen,,
https://commons.wikimedia.org/entity/M83032277,File:Onze Afgevaardigden (1901) - Æneas Mackay.jpg,Portrait of Ã†neas Mackay (1838-1909),Portret van Ã†neas Mackay (1838-1909),Q271408,Æneas Mackay,Dutch politician (1838-1909),Æneas Mackay,Nederlands politicus (1838-1909),Onze Afgevaardigden (1901); Æneas Mackay,,
https://commons.wikimedia.org/entity/M83003922,File:Onze Afgevaardigden (1905) - Abraham van Karnebeek.jpg,"Portrait of Abraham van Karnebeek, Dutch politician (1836-1925)","Portret van Abraham van Karnebeek, Nederlands politicus (1836-1925)",Q330852,Abraham van Karnebeek,Dutch politician (1836-1925),Abraham van Karnebeek,Nederlands politicus (1836-1925),Abraham van Karnebeek; Onze Afgevaardigden (1905),Q330852,Abraham van Karnebeek
https://commons.wikimedia.org/entity/M83004272,File:Onze Afgevaardigden (1905) - Adrianus Cornelis Antonie van Vuuren.jpg,"Portrait of Adrianus Cornelis Antonie van Vuuren, Dutch politician (1865-1932)","Portret van Adrianus Cornelis Antonie van Vuuren, Nederlands politicus (1865-1932)",Q20017660,Adrianus Cornelis Antonie van Vuuren,Dutch politician (1865-1932),Adrianus Cornelis Antonie van Vuuren,Nederlands politicus (1865-1932),Adrianus Cornelis Antonie van Vuuren; Onze Afgevaardigden (1905),,
https://commons.wikimedia.org/entity/M83004140,File:Onze Afgevaardigden (1905) - Alexander de Savornin Lohman.jpg,"Portrait of Alexander de Savornin Lohman, Dutch politician (1837-1924)","Portret van Alexander de Savornin Lohman, Nederlands politicus (1837-1924)",Q560539,Alexander de Savornin Lohman,Dutch politician (1837-1924),Alexander de Savornin Lohman,Nederlands politicus (1837-1924),Alexander Frederik de Savornin Lohman; Onze Afgevaardigden (1905),,
https://commons.wikimedia.org/entity/M83004131,File:Onze Afgevaardigden (1905) - Alexander van Sasse van Ysselt.jpg,"Portrait of Alexander van Sasse van Ysselt, Dutch politician (1852-1939)","Portret van Alexander van Sasse van Ysselt, Nederlands politicus (1852-1939)",Q2633620,Alexander van Sasse van Ysselt,Dutch politician (1852-1939),Alexander van Sasse van Ysselt,Nederlands politicus (1852-1939),Alexander van Sasse van Ysselt; Onze Afgevaardigden (1905),,
https://commons.wikimedia.org/entity/M83003768,File:Onze Afgevaardigden (1905) - Allard van der Borch van Verwolde.jpg,"Portrait of Allard van der Borch van Verwolde, Dutch politician (1842-1919)","Portret van Allard van der Borch van Verwolde, Nederlands politicus (1842-1919)",Q13429043,Allard van der Borch van Verwolde,Dutch politician (1842-1919),Allard van der Borch van Verwolde,Nederlands politicus (1842-1919),Allard van der Borch van Verwolde (1842-1919); Onze Afgevaardigden (1905),,
https://commons.wikimedia.org/entity/M83003579,File:Onze Afgevaardigden (1905) - Alphons Sassen van Vlierden.jpg,"Portrait of Alphons Sassen van Vlierden, politician (1844-1907)","Portret van Alphons Sassen van Vlierden, Nederlands rooms-katholiek politicus (1844-1907)",Q2376539,Alphons Sassen van Vlierden,politician (1844-1907),Alphons Sassen van Vlierden,Nederlands rooms-katholiek politicus (1844-1907),Alphons Sassen van Vlierden; Onze Afgevaardigden (1905),,
https://commons.wikimedia.org/entity/M83003645,File:Onze Afgevaardigden (1905) - Alphonse Hilaire Joseph Hubert Michiels van Kessenich.jpg,"Portrait of Alphonse Hilaire Joseph Hubert Michiels van Kessenich, Dutch politician (1843-1922)","Portret van Alphonse Hilaire Joseph Hubert Michiels van Kessenich, Nederlands politicus (1843-1922)",Q20734810,Alphonse Hilaire Joseph Hubert Michiels van Kessenich,Dutch politician (1843-1922),Alphonse Hilaire Joseph Hubert Michiels van Kessenich,Nederlands politicus (1843-1922),Alphonse Hilaire Joseph Hubert Michiels van Kessenich; Onze Afgevaardigden (1905),,
https://commons.wikimedia.org/entity/M83003447,File:Onze Afgevaardigden (1905) - Alphonsus Maria Josephus Ernestus Antonius van Lamsweerde.jpg,"Portrait of Alphonsus Maria Josephus Ernestus Antonius van Lamsweerde, Dutch politician (1853-1919)","Portret van Alphonsus Maria Josephus Ernestus Antonius van Lamsweerde, Nederlands politicus (1853-1919)",Q2158699,Alphonsus Maria Josephus Ernestus Antonius van Lamsweerde,Dutch politician (1853-1919),Alphonsus Maria Josephus Ernestus Antonius van Lamsweerde,Nederlands politicus (1853-1919),Alphonsus Maria Josephus Ernestus Antonius van Lamsweerde; Onze Afgevaardigden (1905),,
